id_empresa,id_conta,data_fechamento,valor
6435,286,2023-12-31,3454000000
6435,332,2023-12-31,28847000000
6435,333,2023-12-31,-20792000000
6435,335,2023-12-31,-9216000000
6435,347,2023-12-31,-1161000000
6435,375,2023-12-31,-2625000000
6435,421,2023-12-31,4024000000
6435,462,2023-12-31,-505000000
6435,473,2023-12-31,-2965000000
6435,55,2022-12-31,35574000000
6435,56,2022-12-31,17123000000
6435,57,2022-12-31,2019000000
6435,103,2022-12-31,18451000000
6435,178,2022-12-31,19750000000
6435,230,2022-12-31,10540000000
6435,286,2022-12-31,5284000000
6435,332,2022-12-31,30898000000
6435,333,2022-12-31,-21308000000
6435,335,2022-12-31,-8429000000
6435,347,2022-12-31,1161000000
6435,375,2022-12-31,-342000000
6435,421,2022-12-31,3079000000
6435,462,2022-12-31,-928000000
6435,473,2022-12-31,-1913000000
6435,55,2021-12-31,35340000000
6435,56,2021-12-31,18464000000
6435,57,2021-12-31,1781000000
6435,103,2021-12-31,16876000000
6435,178,2021-12-31,18677000000
6435,230,2021-12-31,11026000000
6435,286,2021-12-31,5637000000
6435,332,2021-12-31,30899000000
6435,333,2021-12-31,-21572000000
6435,335,2021-12-31,-9670000000
6435,347,2021-12-31,-343000000
6435,375,2021-12-31,-297000000
6435,421,2021-12-31,1118000000
6435,462,2021-12-31,-958000000
6435,473,2021-12-31,-1363000000
6435,55,2020-12-31,33056000000
6435,56,2020-12-31,19248000000
6435,57,2020-12-31,2984000000
6435,103,2020-12-31,13808000000
6435,178,2020-12-31,18497000000
6435,230,2020-12-31,8580000000
6435,286,2020-12-31,5979000000
6435,332,2020-12-31,28901000000
6435,333,2020-12-31,-19435000000
6435,335,2020-12-31,-7847000000
6435,347,2020-12-31,1619000000
6435,375,2020-12-31,1004000000
6435,421,2020-12-31,-4221000000
6435,462,2020-12-31,-444000000
6435,473,2020-12-31,6285000000
19161,55,2023-12-31,9374458000
19161,56,2023-12-31,3782013000
19161,57,2023-12-31,605740000
19161,103,2023-12-31,5592445000
19161,178,2023-12-31,2198350000
19161,230,2023-12-31,1386572000
19161,286,2023-12-31,5789536000
19161,332,2023-12-31,5360547000
19161,333,2023-12-31,-2322630000
19161,335,2023-12-31,-5524135000
19161,347,2023-12-31,-2486218000
19161,375,2023-12-31,-1617129000
19161,421,2023-12-31,211261000
19161,462,2023-12-31,-286959000
19161,473,2023-12-31,343881000
19161,55,2022-12-31,10638039000
19161,56,2022-12-31,3338292000
19161,57,2022-12-31,337557000
19161,103,2022-12-31,7299747000
19161,178,2022-12-31,1727521000
19161,230,2022-12-31,1505589000
19161,286,2022-12-31,7404929000
19161,332,2022-12-31,4870520000
19161,333,2022-12-31,-2110437000
19161,335,2022-12-31,-2313284000
19161,347,2022-12-31,446799000
19161,375,2022-12-31,335188000
19161,421,2022-12-31,423376000
19161,462,2022-12-31,-232423000
19161,473,2022-12-31,-77457000
19161,55,2021-12-31,10008414000
19161,56,2021-12-31,2799026000
19161,57,2021-12-31,224061000
19161,103,2021-12-31,7209388000
19161,178,2021-12-31,1264676000
19161,230,2021-12-31,1597584000
19161,286,2021-12-31,7146154000
19161,332,2021-12-31,2791678000
19161,333,2021-12-31,-1173210000
19161,335,2021-12-31,-1418754000
19161,347,2021-12-31,199714000
19161,375,2021-12-31,299790000
19161,421,2021-12-31,-25932000
19161,462,2021-12-31,-1599662000
19161,473,2021-12-31,1142884000
19161,55,2020-12-31,2302486000
19161,56,2020-12-31,1519659000
19161,57,2020-12-31,706771000
19161,103,2020-12-31,782827000
19161,178,2020-12-31,502109000
19161,230,2020-12-31,241243000
19161,286,2020-12-31,1559134000
19161,332,2020-12-31,1243767000
19161,333,2020-12-31,-486637000
19161,335,2020-12-31,-841894000
19161,347,2020-12-31,-84764000
19161,375,2020-12-31,-69716000
19161,421,2020-12-31,-115393000
19161,462,2020-12-31,-56400000
19161,473,2020-12-31,850733000
18173,55,2023-12-31,1845341000
18173,56,2023-12-31,549128000
18173,57,2023-12-31,94843000
18173,73,2023-12-31,6229000
18173,103,2023-12-31,1296213000
18173,178,2023-12-31,535413000
18173,230,2023-12-31,710959000
18173,286,2023-12-31,598969000
18173,332,2023-12-31,2647090000
18173,333,2023-12-31,-1560058000
18173,335,2023-12-31,-945118000
18173,347,2023-12-31,141914000
18173,375,2023-12-31,346025000
18173,421,2023-12-31,247799000
18173,462,2023-12-31,-85577000
18173,473,2023-12-31,-119462000
18173,55,2022-12-31,1463235000
18173,56,2022-12-31,451098000
18173,57,2022-12-31,52083000
18173,73,2022-12-31,6164000
18173,103,2022-12-31,1012137000
18173,178,2022-12-31,434143000
18173,230,2022-12-31,771809000
18173,286,2022-12-31,257283000
18173,332,2022-12-31,2331187000
18173,333,2022-12-31,-1383971000
18173,335,2022-12-31,-822087000
18173,347,2022-12-31,125129000
18173,375,2022-12-31,34452000
18173,421,2022-12-31,123725000
18173,462,2022-12-31,-62667000
18173,473,2022-12-31,-285615000
18173,55,2021-12-31,1505231000
18173,56,2021-12-31,601805000
18173,57,2021-12-31,276640000
18173,73,2021-12-31,5672000
18173,103,2021-12-31,903426000
18173,178,2021-12-31,523161000
18173,230,2021-12-31,753778000
18173,286,2021-12-31,228292000
18173,332,2021-12-31,2016525000
18173,333,2021-12-31,-1216342000
18173,335,2021-12-31,-720782000
18173,347,2021-12-31,79401000
18173,375,2021-12-31,20623000
18173,421,2021-12-31,86317000
18173,462,2021-12-31,-178112000
18173,473,2021-12-31,223592000
18173,55,2020-12-31,1099351000
18173,56,2020-12-31,430855000
18173,57,2020-12-31,144843000
18173,73,2020-12-31,6000000
18173,103,2020-12-31,668496000
18173,178,2020-12-31,347310000
18173,230,2020-12-31,536406000
18173,286,2020-12-31,215635000
18173,332,2020-12-31,1779705000
18173,333,2020-12-31,-1062572000
18173,335,2020-12-31,-615276000
18173,347,2020-12-31,101857000
18173,375,2020-12-31,43929000
18173,421,2020-12-31,100223000
18173,462,2020-12-31,-124031000
18173,473,2020-12-31,104464000
13976,55,2023-12-31,198416608
13976,56,2023-12-31,191737317
13976,57,2023-12-31,30036942
13976,103,2023-12-31,6679291
13976,178,2023-12-31,21259893
13976,230,2023-12-31,5963092
13976,286,2023-12-31,171193623
13976,332,2023-12-31,200466152
13976,333,2023-12-31,-115227025
13976,335,2023-12-31,-43443739
13976,347,2023-12-31,41795388
13976,375,2023-12-31,21866946
13976,421,2023-12-31,25097143
13976,462,2023-12-31,-538920
13976,473,2023-12-31,-44498215
13976,55,2022-12-31,244674713
13976,56,2022-12-31,214274495
13976,57,2022-12-31,49976934
13976,103,2022-12-31,30400218
13976,178,2022-12-31,22591309
13976,230,2022-12-31,6348312
13976,286,2022-12-31,215735092
13976,332,2022-12-31,219902399
13976,333,2022-12-31,-107124110
13976,335,2022-12-31,-43524159
13976,347,2022-12-31,69254130
13976,375,2022-12-31,42589541
13976,421,2022-12-31,25161821
13976,462,2022-12-31,-1375532
13976,473,2022-12-31,4818414
13976,55,2021-12-31,195298386
13976,56,2021-12-31,187445224
13976,57,2021-12-31,21372231
13976,103,2021-12-31,7853162
13976,178,2021-12-31,15613583
13976,230,2021-12-31,34530684
13976,286,2021-12-31,145154119
13976,332,2021-12-31,194776799
13976,333,2021-12-31,-80573069
13976,335,2021-12-31,-38731972
13976,347,2021-12-31,75471758
13976,375,2021-12-31,31633917
13976,421,2021-12-31,-6032785
13976,462,2021-12-31,28236
13976,473,2021-12-31,-5025746
13976,55,2020-12-31,140318914
13976,56,2020-12-31,130655311
13976,57,2020-12-31,32402526
13976,103,2020-12-31,9663603
13976,178,2020-12-31,15234103
13976,230,2020-12-31,7032022
13976,286,2020-12-31,118052789
13976,332,2020-12-31,132275245
13976,333,2020-12-31,-70571862
13976,335,2020-12-31,-34021068
13976,347,2020-12-31,27682315
13976,375,2020-12-31,15219144
13976,421,2020-12-31,19831232
13976,462,2020-12-31,-732105
13976,473,2020-12-31,-361279
22631,55,2024-12-31,18959322000
22631,56,2024-12-31,11969284000
22631,57,2024-12-31,1664167000
22631,103,2024-12-31,6990038000
22631,178,2024-12-31,4673250000
22631,230,2024-12-31,4322624000
22631,286,2024-12-31,9963448000
22631,332,2024-12-31,32085428000
22631,333,2024-12-31,-24825355000
22631,335,2024-12-31,-5169259000
22631,347,2024-12-31,2090814000
22631,375,2024-12-31,1334894000
22631,421,2024-12-31,1460996000
22631,462,2024-12-31,-1133210000
22631,473,2024-12-31,47243000
22631,55,2023-12-31,16357296000
22631,56,2023-12-31,10370535000
22631,57,2023-12-31,1289138000
22631,103,2023-12-31,5986761000
22631,178,2023-12-31,4235730000
22631,230,2023-12-31,3348053000
22631,286,2023-12-31,8773513000
22631,332,2023-12-31,26773586000
22631,333,2023-12-31,-20960658000
22631,335,2023-12-31,-4130317000
22631,347,2023-12-31,1682611000
22631,375,2023-12-31,1234638000
22631,421,2023-12-31,954378000
22631,462,2023-12-31,-1076053000
22631,473,2023-12-31,-384834000
22631,55,2022-12-31,13263938000
22631,56,2022-12-31,8800267000
22631,57,2022-12-31,1795647000
22631,103,2022-12-31,4463671000
22631,178,2022-12-31,2753346000
22631,230,2022-12-31,2968607000
22631,286,2022-12-31,7541985000
22631,332,2022-12-31,21768477000
22631,333,2022-12-31,-16969435000
22631,335,2022-12-31,-3433758000
22631,347,2022-12-31,1365284000
22631,375,2022-12-31,1064795000
22631,421,2022-12-31,977778000
22631,462,2022-12-31,-599585000
22631,473,2022-12-31,540199000
22631,55,2021-12-31,9954991000
22631,56,2021-12-31,6272157000
22631,57,2021-12-31,877255000
22631,103,2021-12-31,3682834000
22631,178,2021-12-31,1650337000
22631,230,2021-12-31,1828073000
22631,286,2021-12-31,6476581000
22631,332,2021-12-31,15876857000
22631,333,2021-12-31,-12174415000
22631,335,2021-12-31,-2786275000
22631,347,2021-12-31,916167000
22631,375,2021-12-31,768791000
22631,421,2021-12-31,-104260000
22631,462,2021-12-31,-1423406000
22631,473,2021-12-31,292536000
22631,55,2020-12-31,8198711000
22631,56,2020-12-31,6066016000
22631,57,2020-12-31,2112385000
22631,103,2020-12-31,2132695000
22631,178,2020-12-31,1361330000
22631,230,2020-12-31,1129841000
22631,286,2020-12-31,5707540000
22631,332,2020-12-31,12397038000
22631,333,2020-12-31,-9407628000
22631,335,2020-12-31,-2119725000
22631,347,2020-12-31,869685000
22631,375,2020-12-31,726269000
22631,421,2020-12-31,-234159000
22631,462,2020-12-31,-641788000
22631,473,2020-12-31,2590069000
14,55,2024-12-31,19703000000
14,56,2024-12-31,6116000000
14,57,2024-12-31,2631000000
14,73,2024-12-31,15000000
14,103,2024-12-31,13587000000
14,178,2024-12-31,6356000000
14,230,2024-12-31,10412000000
14,286,2024-12-31,2935000000
14,332,2024-12-31,18790000000
14,333,2024-12-31,-13618000000
14,335,2024-12-31,-5608000000
14,347,2024-12-31,-436000000
14,375,2024-12-31,-2403000000
14,421,2024-12-31,1363000000
14,462,2024-12-31,338000000
14,473,2024-12-31,-2041000000
14,55,2023-12-31,22050000000
14,56,2023-12-31,7523000000
14,57,2023-12-31,2971000000
14,73,2023-12-31,777000000
14,103,2023-12-31,14527000000
14,178,2023-12-31,6225000000
14,230,2023-12-31,11103000000
14,286,2023-12-31,4722000000
14,332,2023-12-31,17793000000
14,333,2023-12-31,-13096000000
14,335,2023-12-31,-4037000000
14,347,2023-12-31,660000000
14,375,2023-12-31,-2134000000
14,421,2023-12-31,563000000
14,462,2023-12-31,-1597000000
14,473,2023-12-31,-1705000000
14,55,2022-12-31,43839000000
14,56,2022-12-31,28559000000
14,57,2022-12-31,3751000000
14,103,2022-12-31,15280000000
14,178,2022-12-31,17747000000
14,230,2022-12-31,12359000000
14,286,2022-12-31,13733000000
14,332,2022-12-31,17321000000
14,333,2022-12-31,-13019000000
14,335,2022-12-31,-4867000000
14,347,2022-12-31,-565000000
14,375,2022-12-31,-4000000
14,421,2022-12-31,-216000000
14,462,2022-12-31,2834000000
14,473,2022-12-31,-4703000000
14,55,2021-12-31,49443000000
14,56,2021-12-31,17872000000
14,57,2021-12-31,8274000000
14,103,2021-12-31,31571000000
14,178,2021-12-31,16550000000
14,230,2021-12-31,16513000000
14,286,2021-12-31,16380000000
14,332,2021-12-31,16298000000
14,333,2021-12-31,-11942000000
14,335,2021-12-31,-4303000000
14,347,2021-12-31,53000000
14,375,2021-12-31,960000000
14,421,2021-12-31,2728000000
14,462,2021-12-31,-77000000
14,473,2021-12-31,-2743000000
14,55,2020-12-31,53295000000
14,56,2020-12-31,17641000000
14,57,2020-12-31,8711000000
14,103,2020-12-31,35654000000
14,178,2020-12-31,18483000000
14,230,2020-12-31,18005000000
14,286,2020-12-31,16807000000
14,332,2020-12-31,51253000000
14,333,2020-12-31,-37504000000
14,335,2020-12-31,-11120000000
14,347,2020-12-31,2629000000
14,375,2020-12-31,2326000000
14,421,2020-12-31,4742000000
14,462,2020-12-31,-4291000000
14,473,2020-12-31,-281000000
23940,55,2020-12-31,1027465000
23940,56,2020-12-31,431773000
23940,57,2020-12-31,40869000
23940,103,2020-12-31,595692000
23940,178,2020-12-31,505667000
23940,230,2020-12-31,434189000
23940,286,2020-12-31,87609000
23940,332,2020-12-31,3033670000
23940,333,2020-12-31,-2561520000
23940,335,2020-12-31,-364266000
23940,347,2020-12-31,107884000
23940,375,2020-12-31,40709000
23940,421,2020-12-31,19819000
23940,462,2020-12-31,-35605000
23940,473,2020-12-31,45676000
8275,55,2023-12-31,8614447000
8275,56,2023-12-31,4688724000
8275,57,2023-12-31,875914000
8275,103,2023-12-31,3925723000
8275,178,2023-12-31,2841656000
8275,230,2023-12-31,3231190000
8275,286,2023-12-31,2541601000
8275,332,2023-12-31,6988671000
8275,333,2023-12-31,-3674000000
8275,335,2023-12-31,-2783844000
8275,347,2023-12-31,530827000
8275,375,2023-12-31,168812000
8275,421,2023-12-31,625410000
8275,462,2023-12-31,-259627000
8275,473,2023-12-31,91820000
8275,55,2022-12-31,8470247000
8275,56,2022-12-31,4526488000
8275,57,2022-12-31,418311000
8275,103,2022-12-31,3943759000
8275,178,2022-12-31,2948338000
8275,230,2022-12-31,3112055000
8275,286,2022-12-31,2409854000
8275,332,2022-12-31,6260707000
8275,333,2022-12-31,-3319775000
8275,335,2022-12-31,-2539096000
8275,347,2022-12-31,401836000
8275,375,2022-12-31,204602000
8275,421,2022-12-31,265505000
8275,462,2022-12-31,-393881000
8275,473,2022-12-31,-2660000
8275,55,2021-12-31,7146492000
8275,56,2021-12-31,3617346000
8275,57,2021-12-31,549347000
8275,103,2021-12-31,3529146000
8275,178,2021-12-31,2161217000
8275,230,2021-12-31,2760640000
8275,286,2021-12-31,2224635000
8275,332,2021-12-31,5110462000
8275,333,2021-12-31,-2758851000
8275,335,2021-12-31,-1949236000
8275,347,2021-12-31,402375000
8275,375,2021-12-31,497831000
8275,421,2021-12-31,407081000
8275,462,2021-12-31,-509349000
8275,473,2021-12-31,137320000
8275,55,2020-12-31,5974397000
8275,56,2020-12-31,3275251000
8275,57,2020-12-31,514295000
8275,103,2020-12-31,2699146000
8275,178,2020-12-31,1846599000
8275,230,2020-12-31,2415726000
8275,286,2020-12-31,1712072000
8275,332,2020-12-31,2388058000
8275,333,2020-12-31,-1346071000
8275,335,2020-12-31,-1130953000
8275,347,2020-12-31,-88966000
8275,375,2020-12-31,-131925000
8275,421,2020-12-31,218497000
8275,462,2020-12-31,-1172370000
8275,473,2020-12-31,1362860000
2019,55,2023-12-31,70716577
2019,56,2023-12-31,2743913
2019,57,2023-12-31,118018
2019,103,2023-12-31,67972664
2019,178,2023-12-31,1011452
2019,230,2023-12-31,23358531
2019,286,2023-12-31,46346594
2019,335,2023-12-31,1014909
2019,347,2023-12-31,1014909
2019,375,2023-12-31,1066271
2019,421,2023-12-31,-3619031
2019,462,2023-12-31,176210
2019,473,2023-12-31,2152098
2019,55,2022-12-31,73584135
2019,56,2022-12-31,7519898
2019,57,2022-12-31,1408740
2019,103,2022-12-31,66064237
2019,178,2022-12-31,3492980
2019,230,2022-12-31,24557594
2019,286,2022-12-31,45533561
2019,335,2022-12-31,8905007
2019,347,2022-12-31,8905007
2019,375,2022-12-31,8922136
2019,421,2022-12-31,-245669
2019,462,2022-12-31,133909
2019,473,2022-12-31,1233864
2019,55,2021-12-31,66798431
2019,56,2021-12-31,2180715
2019,57,2021-12-31,286637
2019,103,2021-12-31,64617715
2019,178,2021-12-31,1988873
2019,230,2021-12-31,26121054
2019,286,2021-12-31,38688502
2019,335,2021-12-31,4931990
2019,347,2021-12-31,4931990
2019,375,2021-12-31,4518019
2019,421,2021-12-31,-11491600
2019,462,2021-12-31,20300
2019,473,2021-12-31,11237476
2019,55,2020-12-31,73742526
2019,56,2020-12-31,2157067
2019,57,2020-12-31,520460
2019,103,2020-12-31,71585459
2019,178,2020-12-31,3290275
2019,230,2020-12-31,35138738
2019,286,2020-12-31,35313513
2019,335,2020-12-31,2112533
2019,347,2020-12-31,2112533
2019,375,2020-12-31,-889685
2019,421,2020-12-31,-4738233
2019,462,2020-12-31,-4417627
2019,473,2020-12-31,5882211
20384,55,2023-12-31,135316000
20384,56,2023-12-31,113340000
20384,57,2023-12-31,13864000
20384,73,2023-12-31,1883000
20384,103,2023-12-31,21976000
20384,178,2023-12-31,82701000
20384,230,2023-12-31,3662000
20384,286,2023-12-31,48953000
20384,332,2023-12-31,201731000
20384,333,2023-12-31,-116306000
20384,335,2023-12-31,-55156000
20384,347,2023-12-31,30269000
20384,375,2023-12-31,13038000
20384,421,2023-12-31,13066000
20384,462,2023-12-31,-590000
20384,473,2023-12-31,-13801000
20384,55,2022-12-31,143759000
20384,56,2022-12-31,124112000
20384,57,2022-12-31,15189000
20384,73,2022-12-31,2764000
20384,103,2022-12-31,19647000
20384,178,2022-12-31,86781000
20384,230,2022-12-31,11747000
20384,286,2022-12-31,45231000
20384,332,2022-12-31,213734000
20384,333,2022-12-31,-132857000
20384,335,2022-12-31,-38398000
20384,347,2022-12-31,42479000
20384,375,2022-12-31,23128000
20384,421,2022-12-31,24153000
20384,462,2022-12-31,2588000
20384,473,2022-12-31,-37995000
20384,55,2021-12-31,169763000
20384,56,2021-12-31,146984000
20384,57,2021-12-31,26443000
20384,73,2021-12-31,6882000
20384,103,2021-12-31,22779000
20384,178,2021-12-31,66232000
20384,230,2021-12-31,21958000
20384,286,2021-12-31,81573000
20384,332,2021-12-31,217808000
20384,333,2021-12-31,-134835000
20384,335,2021-12-31,-51598000
20384,347,2021-12-31,31375000
20384,375,2021-12-31,18996000
20384,421,2021-12-31,15396000
20384,462,2021-12-31,-5114000
20384,473,2021-12-31,3104000
20384,55,2020-12-31,153789000
20384,56,2020-12-31,133148000
20384,57,2020-12-31,13057000
20384,73,2020-12-31,5218000
20384,103,2020-12-31,20641000
20384,178,2020-12-31,55864000
20384,230,2020-12-31,31031000
20384,286,2020-12-31,66894000
20384,332,2020-12-31,197787000
20384,333,2020-12-31,-121987000
20384,335,2020-12-31,-42193000
20384,347,2020-12-31,33607000
20384,375,2020-12-31,15831000
20384,421,2020-12-31,-20495000
20384,462,2020-12-31,-956000
20384,473,2020-12-31,25015000
58,55,2023-12-31,579581000
58,56,2023-12-31,542070000
58,57,2023-12-31,119045000
58,73,2023-12-31,48755000
58,103,2023-12-31,37511000
58,178,2023-12-31,413177000
58,230,2023-12-31,2030000
58,286,2023-12-31,164374000
58,332,2023-12-31,1477364000
58,333,2023-12-31,-1230790000
58,335,2023-12-31,-85425000
58,347,2023-12-31,161149000
58,375,2023-12-31,117713000
58,421,2023-12-31,149324000
58,462,2023-12-31,-27286000
58,473,2023-12-31,-53133000
58,55,2022-12-31,354737000
58,56,2022-12-31,302732000
58,57,2022-12-31,50140000
58,73,2022-12-31,24333000
58,103,2022-12-31,52005000
58,178,2022-12-31,261197000
58,230,2022-12-31,7620000
58,286,2022-12-31,85920000
58,332,2022-12-31,353371000
58,333,2022-12-31,-300463000
58,335,2022-12-31,-48645000
58,347,2022-12-31,4263000
58,375,2022-12-31,13574000
58,421,2022-12-31,27249000
58,462,2022-12-31,-17352000
58,473,2022-12-31,7565000
58,55,2021-12-31,165443000
58,56,2021-12-31,135844000
58,57,2021-12-31,32678000
58,73,2021-12-31,30915000
58,103,2021-12-31,29599000
58,178,2021-12-31,82015000
58,230,2021-12-31,6067000
58,286,2021-12-31,77361000
58,332,2021-12-31,268736000
58,333,2021-12-31,-228172000
58,335,2021-12-31,-43594000
58,347,2021-12-31,-3030000
58,375,2021-12-31,-1582000
58,421,2021-12-31,13182000
58,462,2021-12-31,-16240000
58,473,2021-12-31,-1237000
58,55,2020-12-31,117948000
58,56,2020-12-31,94322000
58,57,2020-12-31,36973000
58,73,2020-12-31,17822000
58,103,2020-12-31,23626000
58,178,2020-12-31,35256000
58,230,2020-12-31,3749000
58,286,2020-12-31,78943000
58,332,2020-12-31,166570000
58,333,2020-12-31,-141516000
58,335,2020-12-31,-42898000
58,347,2020-12-31,-17844000
58,375,2020-12-31,-19477000
58,421,2020-12-31,-19234000
58,462,2020-12-31,23341000
58,473,2020-12-31,-4318000
4080,55,2023-12-31,7251377000
4080,56,2023-12-31,4155195000
4080,57,2023-12-31,275056000
4080,73,2023-12-31,1192314000
4080,103,2023-12-31,3096182000
4080,178,2023-12-31,3788541000
4080,230,2023-12-31,2438505000
4080,286,2023-12-31,1024331000
4080,332,2023-12-31,5615807000
4080,333,2023-12-31,-4161005000
4080,335,2023-12-31,-987009000
4080,347,2023-12-31,467793000
4080,375,2023-12-31,508023000
4080,421,2023-12-31,285910000
4080,462,2023-12-31,-87700000
4080,473,2023-12-31,-301235000
4080,55,2022-12-31,7002807000
4080,56,2022-12-31,3392123000
4080,57,2022-12-31,378081000
4080,73,2022-12-31,578008000
4080,103,2022-12-31,3610684000
4080,178,2022-12-31,4070352000
4080,230,2022-12-31,2001839000
4080,286,2022-12-31,930616000
4080,332,2022-12-31,6254537000
4080,333,2022-12-31,-4714546000
4080,335,2022-12-31,-942622000
4080,347,2022-12-31,597369000
4080,375,2022-12-31,501206000
4080,421,2022-12-31,345457000
4080,462,2022-12-31,-50930000
4080,473,2022-12-31,-164460000
4080,55,2021-12-31,6226727000
4080,56,2021-12-31,2910324000
4080,57,2021-12-31,248014000
4080,73,2021-12-31,806749000
4080,103,2021-12-31,3316403000
4080,178,2021-12-31,2758589000
4080,230,2021-12-31,2745763000
4080,286,2021-12-31,722375000
4080,332,2021-12-31,5368105000
4080,333,2021-12-31,-3908007000
4080,335,2021-12-31,-820182000
4080,347,2021-12-31,639916000
4080,375,2021-12-31,471277000
4080,421,2021-12-31,452932000
4080,462,2021-12-31,-16902000
4080,473,2021-12-31,-513054000
4080,55,2020-12-31,5110149000
4080,56,2020-12-31,2630036000
4080,57,2020-12-31,325038000
4080,73,2020-12-31,864672000
4080,103,2020-12-31,2480113000
4080,178,2020-12-31,3202426000
4080,230,2020-12-31,1115714000
4080,286,2020-12-31,792009000
4080,332,2020-12-31,3705285000
4080,333,2020-12-31,-2720097000
4080,335,2020-12-31,-712318000
4080,347,2020-12-31,272870000
4080,375,2020-12-31,226317000
4080,421,2020-12-31,143348000
4080,462,2020-12-31,19779000
4080,473,2020-12-31,-20533000
3754,55,2023-12-31,83266859
3754,56,2023-12-31,71828773
3754,57,2023-12-31,9874444
3754,103,2023-12-31,11438086
3754,178,2023-12-31,8455004
3754,230,2023-12-31,1777685
3754,286,2023-12-31,73034170
3754,332,2023-12-31,114543014
3754,333,2023-12-31,-84681356
3754,335,2023-12-31,-15784404
3754,347,2023-12-31,14077254
3754,375,2023-12-31,10935052
3754,421,2023-12-31,20590904
3754,462,2023-12-31,-2309326
3754,473,2023-12-31,-17277348
3754,55,2022-12-31,94624769
3754,56,2022-12-31,85033798
3754,57,2022-12-31,8870214
3754,103,2022-12-31,9590971
3754,178,2022-12-31,28957165
3754,230,2022-12-31,1791237
3754,286,2022-12-31,63876367
3754,332,2022-12-31,99465538
3754,333,2022-12-31,-74218884
3754,335,2022-12-31,-15616128
3754,347,2022-12-31,9630526
3754,375,2022-12-31,5002265
3754,421,2022-12-31,-6949921
3754,462,2022-12-31,-554419
3754,473,2022-12-31,15500099
3754,55,2020-12-31,83294145
3754,56,2020-12-31,74281848
3754,57,2020-12-31,9313118
3754,103,2020-12-31,9012297
3754,178,2020-12-31,3319596
3754,230,2020-12-31,1831891
3754,286,2020-12-31,78142658
3754,332,2020-12-31,55904788
3754,333,2020-12-31,-39119309
3754,335,2020-12-31,-9688292
3754,347,2020-12-31,7097187
3754,375,2020-12-31,6771637
3754,421,2020-12-31,185713
3754,462,2020-12-31,-304397
3754,473,2020-12-31,-4082617
3420,55,2021-12-31,548751000
3420,56,2021-12-31,344305000
3420,57,2021-12-31,4373000
3420,73,2021-12-31,33032000
3420,103,2021-12-31,204446000
3420,178,2021-12-31,39532000
3420,230,2021-12-31,158143000
3420,286,2021-12-31,351076000
3420,332,2021-12-31,141991000
3420,333,2021-12-31,-96380000
3420,335,2021-12-31,-30301000
3420,347,2021-12-31,15310000
3420,375,2021-12-31,19279000
3420,421,2021-12-31,-37597000
3420,462,2021-12-31,4237000
3420,473,2021-12-31,32903000
3420,55,2020-12-31,502142000
3420,56,2020-12-31,320860000
3420,57,2020-12-31,4830000
3420,73,2020-12-31,33032000
3420,103,2020-12-31,181282000
3420,178,2020-12-31,48439000
3420,230,2020-12-31,163206000
3420,286,2020-12-31,290497000
3420,332,2020-12-31,142063000
3420,333,2020-12-31,-86415000
3420,335,2020-12-31,-38102000
3420,347,2020-12-31,17546000
3420,375,2020-12-31,4036000
3420,421,2020-12-31,10392000
3420,462,2020-12-31,10938000
3420,473,2020-12-31,-27307000
22506,55,2023-12-31,8741588000
22506,56,2023-12-31,4811502000
22506,57,2023-12-31,210773000
22506,73,2023-12-31,1700465000
22506,103,2023-12-31,3930086000
22506,178,2023-12-31,3767470000
22506,230,2023-12-31,4024550000
22506,286,2023-12-31,949568000
22506,332,2023-12-31,9319170000
22506,333,2023-12-31,-5578445000
22506,335,2023-12-31,-2216359000
22506,347,2023-12-31,1524366000
22506,375,2023-12-31,600454000
22506,421,2023-12-31,3075405000
22506,462,2023-12-31,-1469034000
22506,473,2023-12-31,-2216793000
22506,55,2022-12-31,9314835000
22506,56,2022-12-31,5144169000
22506,57,2022-12-31,821195000
22506,73,2022-12-31,255619000
22506,103,2022-12-31,4170666000
22506,178,2022-12-31,4291604000
22506,230,2022-12-31,4279222000
22506,286,2022-12-31,744009000
22506,332,2022-12-31,10576852000
22506,333,2022-12-31,-6750978000
22506,335,2022-12-31,-2173758000
22506,347,2022-12-31,1652116000
22506,375,2022-12-31,424975000
22506,421,2022-12-31,1297678000
22506,462,2022-12-31,-400877000
22506,473,2022-12-31,-1366212000
22506,55,2021-12-31,9372876000
22506,56,2021-12-31,5355370000
22506,57,2021-12-31,1290606000
22506,103,2021-12-31,4017506000
22506,178,2021-12-31,4016683000
22506,230,2021-12-31,4562348000
22506,286,2021-12-31,793845000
22506,332,2021-12-31,9556115000
22506,333,2021-12-31,-6233499000
22506,335,2021-12-31,-2007220000
22506,347,2021-12-31,1315396000
22506,375,2021-12-31,530875000
22506,421,2021-12-31,668679000
22506,462,2021-12-31,-670319000
22506,473,2021-12-31,-629547000
22506,55,2020-12-31,10401205000
22506,56,2020-12-31,6227898000
22506,57,2020-12-31,1946577000
22506,73,2020-12-31,741863000
22506,103,2020-12-31,4173307000
22506,178,2020-12-31,4032230000
22506,230,2020-12-31,5047853000
22506,286,2020-12-31,1321122000
22506,332,2020-12-31,7958042000
22506,333,2020-12-31,-5270814000
22506,335,2020-12-31,-1376627000
22506,347,2020-12-31,1310601000
22506,375,2020-12-31,499415000
22506,421,2020-12-31,2149474000
22506,462,2020-12-31,-479162000
